Unix Time,Price
1663804800000,0
1663891200000,0
1663977600000,0
1664064000000,0
1664150400000,873000
1664236800000,0
1664323200000,0
1664409600000,0
1664496000000,0
1664582400000,0
1664668800000,0
1664755200000,1628333
1664841600000,1963333
1664928000000,1795000
1665014400000,2075500
1665100800000,2166091
1665187200000,1840000
1665273600000,1750769
1665360000000,1644167
1665446400000,1622238
1665532800000,1691773
1665619200000,1626091
1665705600000,1627750
1665792000000,1635609
1665878400000,1611625
1665964800000,1749654
1666051200000,1703500
1666137600000,1731346
1666224000000,1868333
1666310400000,1754852
1666396800000,1695222
1666483200000,1700793
1666569600000,1708464
1666656000000,1731000
1666742400000,1797821
1666828800000,1770778
1666915200000,1764897
1667001600000,1720966
1667088000000,1741793
1667174400000,1735103
1667260800000,1743800
1667347200000,1698129
1667433600000,1675968
1667520000000,1678806
1667606400000,1608133
1667692800000,1593800
1667779200000,1664806
1667865600000,1565967
1667952000000,1373833
1668038400000,1355172
1668124800000,1328600
1668211200000,1345212
1668297600000,1338103
1668384000000,1361900
1668470400000,1324355
1668556800000,1367692
