Unix Time,Price
1668556800000,1240000
1668560400000,1274000
1668564000000,1277250
1668567600000,1284750
1668571200000,1264200
1668574800000,1300200
1668578400000,1295400
1668582000000,1289000
1668585600000,1253200
1668589200000,1260200
1668592800000,1261400
1668596400000,1224800
1668600000000,1230200
1668603600000,1249000
1668607200000,1228400
1668610800000,1229400
1668614400000,1269400
1668618000000,1275200
1668621600000,1302800
1668625200000,1288000
1668628800000,1287200
1668632400000,1297800
1668636000000,1351500
1668639600000,1334250
