Unix Time,Price
1663804800000,449333
1663891200000,483439
1663977600000,445146
1664064000000,280220
1664150400000,183000
1664236800000,175368
1664323200000,218881
1664409600000,210390
1664496000000,206279
1664582400000,223235
1664668800000,278364
1664755200000,287983
1664841600000,289293
1664928000000,284947
1665014400000,291384
1665100800000,278218
1665187200000,278050
1665273600000,267912
1665360000000,301371
1665446400000,289042
1665532800000,282254
1665619200000,265958
1665705600000,251966
1665792000000,248558
1665878400000,243513
1665964800000,258280
1666051200000,281479
1666137600000,284756
1666224000000,287364
1666310400000,286697
1666396800000,269731
1666483200000,265437
1666569600000,268345
1666656000000,311672
1666742400000,295840
1666828800000,292647
1666915200000,292084
1667001600000,275412
1667088000000,279500
1667174400000,287235
1667260800000,301840
1667347200000,297305
1667433600000,297444
1667520000000,289026
1667606400000,276278
1667692800000,270137
1667779200000,268872
1667865600000,274983
1667952000000,257214
1668038400000,253271
1668124800000,242150
1668211200000,206624
1668297600000,224653
1668384000000,219265
1668470400000,234881
1668556800000,234815
