Unix Time,Price
1663804800000,0
1663891200000,316000
1663977600000,316000
1664064000000,316000
1664150400000,316000
1664236800000,360571
1664323200000,381652
1664409600000,398778
1664496000000,406321
1664582400000,404000
1664668800000,409765
1664755200000,420412
1664841600000,486667
1664928000000,416636
1665014400000,469750
1665100800000,414667
1665187200000,374909
1665273600000,456583
1665360000000,410769
1665446400000,388095
1665532800000,385571
1665619200000,420105
1665705600000,395000
1665792000000,374609
1665878400000,419348
1665964800000,389346
1666051200000,424692
1666137600000,475040
1666224000000,436913
1666310400000,386074
1666396800000,379607
1666483200000,390692
1666569600000,389724
1666656000000,396931
1666742400000,415778
1666828800000,388231
1666915200000,385233
1667001600000,410107
1667088000000,419960
1667174400000,418071
1667260800000,399161
1667347200000,380871
1667433600000,438036
1667520000000,405379
1667606400000,377290
1667692800000,329267
1667779200000,342031
1667865600000,346133
1667952000000,308600
1668038400000,302828
1668124800000,300640
1668211200000,298344
1668297600000,304276
1668384000000,287600
1668470400000,308667
1668556800000,304360
