Unix Time,Price
1668556800000,275800
1668560400000,272200
1668564000000,273800
1668567600000,271800
1668571200000,270600
1668574800000,283800
1668578400000,279000
1668582000000,275400
1668585600000,272000
1668589200000,276400
1668592800000,281200
1668596400000,279200
1668600000000,275200
1668603600000,265600
1668607200000,266800
1668610800000,258400
1668614400000,248000
1668618000000,242200
1668621600000,250800
1668625200000,256400
1668628800000,247000
1668632400000,242600
1668636000000,237600
1668639600000,237200
