Unix Time,Price
1664496000000,304171
1664582400000,336524
1664668800000,324078
1664755200000,358949
1664841600000,403838
1664928000000,384256
1665014400000,362104
1665100800000,345540
1665187200000,358460
1665273600000,365000
1665360000000,337018
1665446400000,342920
1665532800000,343194
1665619200000,311575
1665705600000,302203
1665792000000,321711
1665878400000,324327
1665964800000,317445
1666051200000,334563
1666137600000,338608
1666224000000,343440
1666310400000,359182
1666396800000,368438
1666483200000,385256
1666569600000,383471
1666656000000,387600
1666742400000,376496
1666828800000,350727
1666915200000,357314
1667001600000,359868
1667088000000,360112
1667174400000,375175
1667260800000,381079
1667347200000,362409
1667433600000,359215
1667520000000,357992
1667606400000,385296
1667692800000,367725
1667779200000,371726
1667865600000,376738
1667952000000,346842
1668038400000,313504
1668124800000,293460
1668211200000,267575
1668297600000,269733
1668384000000,274400
1668470400000,270908
1668556800000,264125
