Unix Time,Price
1668556800000,9500000
1668560400000,9500000
1668564000000,9500000
1668567600000,9500000
1668571200000,9851000
1668574800000,9851000
1668578400000,9851000
1668582000000,9851000
1668585600000,9851000
1668589200000,9999000
1668592800000,9999000
1668596400000,9999000
1668600000000,9999000
1668603600000,10500000
1668607200000,10000000
1668610800000,10077000
1668614400000,9900000
1668618000000,10000000
1668621600000,10000000
1668628800000,9500000
1668632400000,9851000
1668636000000,9851000
1668639600000,9851000
