Unix Time,Price
1663804800000,13799833
1663891200000,14128238
1663977600000,13266278
1664064000000,13533619
1664150400000,12670175
1664236800000,9693700
1664323200000,9549357
1664409600000,12014047
1664496000000,11347279
1664582400000,11467453
1664668800000,11991102
1664755200000,11426458
1664841600000,11977443
1664928000000,12680179
1665014400000,12177240
1665100800000,10676248
1665187200000,10226882
1665273600000,10583194
1665360000000,10417546
1665446400000,10419739
1665532800000,10120630
1665619200000,10059269
1665705600000,9656874
1665792000000,8599317
1665878400000,8294193
1665964800000,8329168
1666051200000,8739588
1666137600000,8902176
1666224000000,8749874
1666310400000,8605244
1666396800000,8520008
1666483200000,8535866
1666569600000,8494458
1666656000000,8550311
1666742400000,8675546
1666828800000,8692765
1666915200000,8672076
1667001600000,8654361
1667088000000,8651809
1667174400000,8619286
1667260800000,8653479
1667347200000,8660378
1667433600000,8709059
1667520000000,8490835
1667606400000,8153353
1667692800000,7845345
1667779200000,7906754
1667865600000,8114169
1667952000000,8024356
1668038400000,7962803
1668124800000,7471167
1668211200000,7321339
1668297600000,7258210
1668384000000,7232256
1668470400000,7280487
1668556800000,7501706
