Unix Time,Price
1668470400000,1310000
1668474000000,1306800
1668477600000,1298000
1668481200000,1324400
1668484800000,1327000
1668488400000,1337800
1668492000000,1308500
1668495600000,1301400
1668499200000,1310800
1668502800000,1301600
1668506400000,1340000
1668510000000,1296250
1668513600000,1324000
1668517200000,1354400
1668520800000,1344800
1668524400000,1328400
1668528000000,1335600
1668531600000,1360000
1668535200000,1301400
1668538800000,1289800
1668542400000,1323400
1668546000000,1353000
1668549600000,1331750
1668553200000,1311600
