Unix Time,Price
1663804800000,0
1663891200000,142143
1663977600000,134167
1664064000000,140786
1664150400000,204372
1664236800000,316313
1664323200000,312378
1664409600000,316500
1664496000000,294355
1664582400000,293893
1664668800000,309143
1664755200000,320000
1664841600000,329650
1664928000000,329389
1665014400000,340350
1665100800000,331550
1665187200000,338000
1665273600000,353667
1665360000000,370882
1665446400000,365926
1665532800000,353833
1665619200000,338267
1665705600000,338455
1665792000000,310925
1665878400000,309867
1665964800000,312233
1666051200000,309638
1666137600000,298962
1666224000000,285169
1666310400000,290099
1666396800000,289927
1666483200000,289333
1666569600000,284959
1666656000000,289283
1666742400000,292163
1666828800000,287776
1666915200000,278500
1667001600000,235966
1667088000000,218714
1667174400000,214804
1667260800000,210393
1667347200000,210742
1667433600000,201532
1667520000000,189569
1667606400000,176250
1667692800000,174855
1667779200000,179849
1667865600000,178576
1667952000000,145791
1668038400000,140239
1668124800000,141627
1668211200000,122317
1668297600000,123321
1668384000000,115702
1668470400000,105027
1668556800000,116500
