Unix Time,Price
1668556800000,95750
1668560400000,95917
1668564000000,95250
1668567600000,97167
1668571200000,97417
1668574800000,96417
1668578400000,96333
1668582000000,96250
1668585600000,95917
1668589200000,96833
1668592800000,97333
1668596400000,97500
1668600000000,96583
1668603600000,97750
1668607200000,99583
1668610800000,108500
1668614400000,106000
1668618000000,101917
1668621600000,97500
1668625200000,101250
1668628800000,100917
1668632400000,101917
1668636000000,102333
1668639600000,102500
