Unix Time,Price
1668556800000,107000
1668560400000,107500
1668564000000,104000
1668567600000,106000
1668571200000,104500
1668574800000,103333
1668578400000,104000
1668582000000,107500
1668585600000,108000
1668589200000,111000
1668592800000,111667
1668596400000,107000
1668600000000,107000
1668603600000,106000
1668607200000,116333
1668610800000,126750
1668614400000,160000
1668618000000,143500
1668621600000,130667
1668625200000,125000
1668628800000,119000
1668632400000,118000
1668636000000,126500
1668639600000,127000
