Unix Time,Price
1663804800000,475000
1663891200000,637385
1663977600000,411488
1664064000000,386122
1664150400000,375179
1664236800000,258846
1664323200000,303571
1664409600000,308976
1664496000000,306233
1664582400000,323725
1664668800000,369661
1664755200000,402293
1664841600000,406862
1664928000000,434066
1665014400000,432919
1665100800000,401590
1665187200000,379110
1665273600000,371911
1665360000000,387870
1665446400000,385780
1665532800000,380551
1665619200000,349008
1665705600000,335467
1665792000000,337563
1665878400000,348101
1665964800000,366289
1666051200000,374085
1666137600000,366483
1666224000000,377288
1666310400000,401235
1666396800000,367899
1666483200000,362546
1666569600000,364681
1666656000000,383277
1666742400000,395378
1666828800000,386378
1666915200000,376277
1667001600000,370765
1667088000000,372945
1667174400000,366619
1667260800000,376807
1667347200000,383805
1667433600000,371271
1667520000000,365807
1667606400000,317069
1667692800000,302419
1667779200000,307305
1667865600000,323205
1667952000000,295744
1668038400000,285829
1668124800000,278120
1668211200000,269128
1668297600000,278025
1668384000000,275453
1668470400000,279581
1668556800000,288559
