Unix Time,Price
1663804800000,0
1663891200000,0
1663977600000,0
1664064000000,0
1664150400000,0
1664236800000,0
1664323200000,8237059
1664409600000,5000000
1664496000000,4954545
1664582400000,6811111
1664668800000,7893120
1664755200000,5818826
1664841600000,5151667
1664928000000,3946091
1665014400000,3804167
1665100800000,4347083
1665187200000,3641833
1665273600000,3515929
1665360000000,3441231
1665446400000,3360429
1665532800000,3231318
1665619200000,3075773
1665705600000,2994238
1665792000000,2981955
1665878400000,2953333
1665964800000,3087885
1666051200000,3115538
1666137600000,3337280
1666224000000,3154609
1666310400000,3546500
1666396800000,3192143
1666483200000,2957821
1666569600000,2952862
1666656000000,3633690
1666742400000,3076393
1666828800000,3189630
1666915200000,3177071
1667001600000,3076517
1667088000000,3028000
1667174400000,2956448
1667260800000,2958448
1667347200000,2998452
1667433600000,2935484
1667520000000,2908000
1667606400000,2941167
1667692800000,2588710
1667779200000,2532032
1667865600000,2540500
1667952000000,2459903
1668038400000,2425828
1668124800000,2396800
1668211200000,2483182
1668297600000,2431241
1668384000000,2395806
1668470400000,2445613
1668556800000,2453444
