Unix Time,Price
1663804800000,675000
1663891200000,1297796
1663977600000,1608818
1664064000000,985210
1664150400000,984732
1664236800000,1095275
1664323200000,1059818
1664409600000,1252442
1664496000000,1149067
1664582400000,1244870
1664668800000,1277636
1664755200000,1405492
1664841600000,1418052
1664928000000,1427013
1665014400000,1352670
1665100800000,1225307
1665187200000,1134265
1665273600000,1036942
1665360000000,1103969
1665446400000,1100689
1665532800000,1064744
1665619200000,1007655
1665705600000,946471
1665792000000,934917
1665878400000,940521
1665964800000,939210
1666051200000,967966
1666137600000,971941
1666224000000,975277
1666310400000,980533
1666396800000,962143
1666483200000,940504
1666569600000,942025
1666656000000,975992
1666742400000,987471
1666828800000,982546
1666915200000,987235
1667001600000,961283
1667088000000,957445
1667174400000,945076
1667260800000,956958
1667347200000,949202
1667433600000,936214
1667520000000,906267
1667606400000,804304
1667692800000,743390
1667779200000,730479
1667865600000,715786
1667952000000,696316
1668038400000,632551
1668124800000,604804
1668211200000,592144
1668297600000,582746
1668384000000,522441
1668470400000,540492
1668556800000,542892
