Unix Time,Price
1668556800000,1091667
1668560400000,1089167
1668564000000,1092167
1668567600000,1091667
1668571200000,1093500
1668574800000,1080333
1668578400000,1073667
1668582000000,1083667
1668585600000,1087833
1668589200000,1092167
1668592800000,1104000
1668596400000,1111833
1668600000000,1129500
1668603600000,1139333
1668607200000,1154333
1668610800000,1230000
1668614400000,1192333
1668618000000,1157500
1668621600000,1151167
1668625200000,1168333
1668628800000,1188167
1668632400000,1187667
1668636000000,1185833
1668639600000,1191667
