Unix Time,Price
1668556800000,60200
1668560400000,60800
1668564000000,61500
1668567600000,61625
1668571200000,62800
1668574800000,61500
1668578400000,61200
1668582000000,60300
1668585600000,59600
1668589200000,59750
1668592800000,59800
1668596400000,60000
1668600000000,60200
1668603600000,60500
1668607200000,60625
1668610800000,60300
1668614400000,61000
1668618000000,61200
1668621600000,59600
1668625200000,59250
1668628800000,60000
1668632400000,59800
1668636000000,59800
1668639600000,59750
