Unix Time,Price
1668556800000,59000
1668560400000,59250
1668564000000,59500
1668567600000,60000
1668571200000,59500
1668574800000,58000
1668578400000,57500
1668582000000,56500
1668585600000,56500
1668589200000,55750
1668592800000,57000
1668596400000,58000
1668600000000,56500
1668603600000,56500
1668607200000,58000
1668610800000,58000
1668614400000,57500
1668618000000,56000
1668621600000,56000
1668625200000,55500
1668632400000,54000
1668636000000,56000
1668639600000,56500
