Unix Time,Price
1668556800000,448000
1668560400000,443167
1668564000000,448167
1668567600000,452333
1668571200000,443833
1668574800000,444167
1668578400000,440000
1668582000000,442667
1668585600000,445800
1668589200000,453167
1668592800000,459833
1668596400000,453500
1668600000000,454800
1668603600000,452600
1668607200000,454500
1668610800000,457333
1668614400000,462833
1668618000000,458333
1668621600000,457500
1668625200000,464000
1668628800000,476000
1668632400000,471200
1668636000000,469500
1668639600000,467600
