Unix Time,Price
1663804800000,5864167
1663891200000,5677833
1663977600000,4841634
1664064000000,3630439
1664150400000,2644100
1664236800000,2457487
1664323200000,2650767
1664409600000,2706634
1664496000000,2765867
1664582400000,2805596
1664668800000,2866696
1664755200000,2889983
1664841600000,2961966
1664928000000,3018447
1665014400000,2993100
1665100800000,2956832
1665187200000,2813535
1665273600000,2726108
1665360000000,2697740
1665446400000,2797407
1665532800000,2704644
1665619200000,2669575
1665705600000,2534294
1665792000000,2484642
1665878400000,2445378
1665964800000,2493597
1666051200000,2555754
1666137600000,2671613
1666224000000,2670874
1666310400000,2675319
1666396800000,2650496
1666483200000,2671336
1666569600000,2635622
1666656000000,2776441
1666742400000,2749563
1666828800000,2789050
1666915200000,2815555
1667001600000,2784521
1667088000000,2751118
1667174400000,2774798
1667260800000,2752773
1667347200000,2768932
1667433600000,2767534
1667520000000,2751759
1667606400000,2618121
1667692800000,2528923
1667779200000,2463398
1667865600000,2530897
1667952000000,2478110
1668038400000,2474085
1668124800000,2410639
1668211200000,2348551
1668297600000,2338831
1668384000000,2284415
1668470400000,2332042
1668556800000,2395269
