Unix Time,Price
1663804800000,0
1663891200000,0
1663977600000,0
1664064000000,0
1664150400000,0
1664236800000,0
1664323200000,0
1664409600000,0
1664496000000,0
1664582400000,0
1664668800000,0
1664755200000,3099500
1664841600000,3575818
1664928000000,4422273
1665014400000,4559200
1665100800000,4592000
1665187200000,3829333
1665273600000,3840231
1665360000000,4614500
1665446400000,4183083
1665532800000,3872800
1665619200000,3933619
1665705600000,4559000
1665792000000,4185000
1665878400000,3673040
1665964800000,3917040
1666051200000,3774296
1666137600000,3527769
1666224000000,3780680
1666310400000,3763346
1666396800000,3807000
1666483200000,3820179
1666569600000,3657000
1666656000000,3632931
1666742400000,3682720
1666828800000,4408727
1666915200000,3853348
1667001600000,3745964
1667088000000,3564393
1667174400000,3475897
1667260800000,3417742
1667347200000,3351968
1667433600000,3416677
1667520000000,3347200
1667606400000,3265355
1667692800000,3408000
1667779200000,3144667
1667865600000,3064793
1667952000000,3008323
1668038400000,3057759
1668124800000,3005346
1668211200000,3075000
1668297600000,2963345
1668384000000,3015355
1668470400000,2805548
1668556800000,2910769
