Unix Time,Price
1663804800000,0
1663891200000,0
1663977600000,458000
1664064000000,533714
1664150400000,0
1664236800000,458000
1664323200000,458000
1664409600000,458000
1664496000000,458000
1664582400000,474714
1664668800000,485000
1664755200000,458222
1664841600000,446615
1664928000000,503400
1665014400000,467273
1665100800000,433583
1665187200000,397000
1665273600000,389385
1665360000000,357923
1665446400000,363238
1665532800000,352455
1665619200000,356636
1665705600000,391667
1665792000000,331708
1665878400000,338423
1665964800000,339148
1666051200000,339115
1666137600000,349880
1666224000000,356760
1666310400000,339667
1666396800000,314357
1666483200000,310036
1666569600000,303069
1666656000000,284933
1666742400000,290448
1666828800000,296333
1666915200000,332714
1667001600000,272862
1667088000000,264259
1667174400000,249786
1667260800000,251613
1667347200000,249452
1667433600000,237129
1667520000000,231613
1667606400000,210613
1667692800000,196933
1667779200000,185125
1667865600000,188733
1667952000000,193742
1668038400000,173483
1668124800000,191920
1668211200000,159515
1668297600000,155000
1668384000000,153200
1668470400000,137200
1668556800000,135269
