Unix Time,Price
1663804800000,262333
1663891200000,239146
1663977600000,231381
1664064000000,216146
1664150400000,162970
1664236800000,199436
1664323200000,194310
1664409600000,202175
1664496000000,194884
1664582400000,213059
1664668800000,244667
1664755200000,280467
1664841600000,314867
1664928000000,353468
1665014400000,327228
1665100800000,287618
1665187200000,255248
1665273600000,242961
1665360000000,238020
1665446400000,238975
1665532800000,234271
1665619200000,213875
1665705600000,209084
1665792000000,198358
1665878400000,213193
1665964800000,216109
1666051200000,227807
1666137600000,222085
1666224000000,212442
1666310400000,210891
1666396800000,206050
1666483200000,196462
1666569600000,189613
1666656000000,199059
1666742400000,207102
1666828800000,205647
1666915200000,207597
1667001600000,190538
1667088000000,182773
1667174400000,188092
1667260800000,193966
1667347200000,194147
1667433600000,188941
1667520000000,184148
1667606400000,162565
1667692800000,149271
1667779200000,152814
1667865600000,159552
1667952000000,144345
1668038400000,138880
1668124800000,137953
1668211200000,104263
1668297600000,111475
1668384000000,110500
1668470400000,109406
1668556800000,111336
