Unix Time,Price
1663804800000,0
1663891200000,103043
1663977600000,94817
1664064000000,103814
1664150400000,187800
1664236800000,340034
1664323200000,417528
1664409600000,447032
1664496000000,455759
1664582400000,520200
1664668800000,624760
1664755200000,660870
1664841600000,625917
1664928000000,666750
1665014400000,732727
1665100800000,673417
1665187200000,668750
1665273600000,704500
1665360000000,731538
1665446400000,769905
1665532800000,764955
1665619200000,737913
1665705600000,721091
1665792000000,770000
1665878400000,779200
1665964800000,786059
1666051200000,785824
1666137600000,793583
1666224000000,798333
1666310400000,799125
1666396800000,796300
1666483200000,800000
1666569600000,800000
1666656000000,800000
1666742400000,800000
1666828800000,800000
1666915200000,800000
1667001600000,800000
1667088000000,800000
1667174400000,792500
1667260800000,800000
1667347200000,800000
1667433600000,790000
1667520000000,800000
1667606400000,800000
1667692800000,800000
1667779200000,799214
1667865600000,800000
1667952000000,800000
1668038400000,800000
1668124800000,800000
1668211200000,798889
1668297600000,800000
1668384000000,800000
1668470400000,800000
1668556800000,686500
