Unix Time,Price
1668556800000,656600
1668560400000,672833
1668564000000,670000
1668567600000,667400
1668571200000,679000
1668574800000,693600
1668578400000,672200
1668582000000,660400
1668585600000,656800
1668589200000,662400
1668592800000,644000
1668596400000,645800
1668600000000,631400
1668603600000,619400
1668607200000,582200
1668610800000,542000
1668614400000,540000
1668618000000,528750
1668621600000,499250
1668625200000,474400
1668628800000,502600
1668632400000,493400
1668636000000,488500
1668639600000,480000
