Unix Time,Price
1663804800000,96500
1663891200000,138136
1663977600000,181682
1664064000000,204535
1664150400000,263476
1664236800000,322359
1664323200000,378833
1664409600000,375585
1664496000000,350889
1664582400000,392865
1664668800000,421250
1664755200000,471052
1664841600000,504121
1664928000000,514179
1665014400000,505172
1665100800000,503297
1665187200000,479554
1665273600000,496775
1665360000000,502320
1665446400000,507916
1665532800000,520033
1665619200000,514225
1665705600000,516182
1665792000000,553817
1665878400000,576850
1665964800000,617471
1666051200000,626525
1666137600000,654924
1666224000000,658941
1666310400000,644750
1666396800000,645874
1666483200000,663647
1666569600000,675543
1666656000000,686042
1666742400000,711042
1666828800000,738571
1666915200000,750442
1667001600000,724000
1667088000000,717264
1667174400000,713367
1667260800000,700528
1667347200000,696748
1667433600000,722269
1667520000000,709397
1667606400000,678948
1667692800000,669672
1667779200000,689458
1667865600000,693509
1667952000000,673983
1668038400000,633748
1668124800000,635676
1668211200000,670144
1668297600000,676424
1668384000000,670345
1668470400000,665840
1668556800000,600672
