Unix Time,Price
1663804800000,220833
1663891200000,193927
1663977600000,204049
1664064000000,157122
1664150400000,137895
1664236800000,156789
1664323200000,189049
1664409600000,178756
1664496000000,168442
1664582400000,173865
1664668800000,208327
1664755200000,204719
1664841600000,208431
1664928000000,217526
1665014400000,227710
1665100800000,211380
1665187200000,193230
1665273600000,194921
1665360000000,192092
1665446400000,195212
1665532800000,190780
1665619200000,176101
1665705600000,166850
1665792000000,166824
1665878400000,171403
1665964800000,177907
1666051200000,209347
1666137600000,199395
1666224000000,190664
1666310400000,196202
1666396800000,192513
1666483200000,186992
1666569600000,185403
1666656000000,204345
1666742400000,208571
1666828800000,200496
1666915200000,197462
1667001600000,192084
1667088000000,188300
1667174400000,194042
1667260800000,218429
1667347200000,208983
1667433600000,204655
1667520000000,199776
1667606400000,179105
1667692800000,171205
1667779200000,172500
1667865600000,177632
1667952000000,175231
1668038400000,160754
1668124800000,157194
1668211200000,130410
1668297600000,139229
1668384000000,142658
1668470400000,151576
1668556800000,151462
