Unix Time,Price
1663804800000,0
1663891200000,0
1663977600000,0
1664064000000,349000
1664150400000,346000
1664236800000,316000
1664323200000,316000
1664409600000,316000
1664496000000,316000
1664582400000,316000
1664668800000,337300
1664755200000,346556
1664841600000,337083
1664928000000,326909
1665014400000,316917
1665100800000,293083
1665187200000,270667
1665273600000,265385
1665360000000,272333
1665446400000,331250
1665532800000,306091
1665619200000,288684
1665705600000,273050
1665792000000,236292
1665878400000,249800
1665964800000,263440
1666051200000,239040
1666137600000,250125
1666224000000,320550
1666310400000,269556
1666396800000,280185
1666483200000,264286
1666569600000,243179
1666656000000,299048
1666742400000,287429
1666828800000,276333
1666915200000,292833
1667001600000,330679
1667088000000,338185
1667174400000,248464
1667260800000,292839
1667347200000,320129
1667433600000,279161
1667520000000,243267
1667606400000,262552
1667692800000,229167
1667779200000,243097
1667865600000,242600
1667952000000,231567
1668038400000,209069
1668124800000,211080
1668211200000,181125
1668297600000,181276
1668384000000,198167
1668470400000,177467
1668556800000,172846
