Unix Time,Price
1668556800000,731000
1668560400000,731000
1668564000000,755000
1668567600000,757000
1668571200000,760000
1668574800000,760000
1668578400000,749000
1668582000000,739000
1668585600000,739000
1668589200000,740000
1668592800000,730500
1668596400000,735000
1668600000000,732000
1668603600000,725000
1668607200000,740000
1668610800000,747000
1668614400000,799000
1668618000000,849000
1668625200000,830000
1668628800000,1390000
1668632400000,950000
1668636000000,822000
1668639600000,765000
