Unix Time,Price
1663804800000,478000
1663891200000,466512
1663977600000,416905
1664064000000,407805
1664150400000,407939
1664236800000,312744
1664323200000,290810
1664409600000,305927
1664496000000,292116
1664582400000,330820
1664668800000,335982
1664755200000,385810
1664841600000,418368
1664928000000,415645
1665014400000,405394
1665100800000,382300
1665187200000,351720
1665273600000,327109
1665360000000,352121
1665446400000,342203
1665532800000,339613
1665619200000,322613
1665705600000,308118
1665792000000,317275
1665878400000,315941
1665964800000,315898
1666051200000,358203
1666137600000,356303
1666224000000,345356
1666310400000,347395
1666396800000,331521
1666483200000,375390
1666569600000,374941
1666656000000,376899
1666742400000,371958
1666828800000,369547
1666915200000,381798
1667001600000,360924
1667088000000,382182
1667174400000,368445
1667260800000,373244
1667347200000,402368
1667433600000,370771
1667520000000,356605
1667606400000,331748
1667692800000,318188
1667779200000,321076
1667865600000,316333
1667952000000,309889
1668038400000,293144
1668124800000,289682
1668211200000,314636
1668297600000,311222
1668384000000,302559
1668470400000,328026
1668556800000,332437
