Unix Time,Price
1668556800000,426500
1668560400000,450000
1668564000000,450000
1668567600000,475000
1668571200000,500000
1668574800000,500000
1668578400000,480000
1668582000000,480000
1668585600000,475000
1668589200000,390000
1668592800000,415000
1668596400000,415000
1668600000000,400000
1668603600000,390000
1668607200000,388000
1668610800000,420000
1668614400000,415000
1668618000000,405000
1668621600000,433000
1668625200000,433000
1668632400000,419000
1668636000000,404000
1668639600000,399000
