Unix Time,Price
1663804800000,0
1663891200000,316000
1663977600000,316000
1664064000000,316000
1664150400000,0
1664236800000,0
1664323200000,0
1664409600000,0
1664496000000,0
1664582400000,0
1664668800000,0
1664755200000,1161667
1664841600000,1273667
1664928000000,1214182
1665014400000,1204500
1665100800000,1171333
1665187200000,1033333
1665273600000,992846
1665360000000,977154
1665446400000,1082211
1665532800000,979636
1665619200000,948762
1665705600000,934333
1665792000000,922208
1665878400000,952808
1665964800000,1055846
1666051200000,961346
1666137600000,971423
1666224000000,969960
1666310400000,1014185
1666396800000,994607
1666483200000,969103
1666569600000,947690
1666656000000,954862
1666742400000,952571
1666828800000,1083792
1666915200000,1019161
1667001600000,968724
1667088000000,1002357
1667174400000,962143
1667260800000,955400
1667347200000,934875
1667433600000,939839
1667520000000,937033
1667606400000,834355
1667692800000,769233
1667779200000,718313
1667865600000,732900
1667952000000,725600
1668038400000,701724
1668124800000,663360
1668211200000,600636
1668297600000,583931
1668384000000,569733
1668470400000,563194
1668556800000,614593
