Unix Time,Price
1663804800000,0
1663891200000,0
1663977600000,0
1664064000000,0
1664150400000,0
1664236800000,0
1664323200000,0
1664409600000,0
1664496000000,0
1664582400000,0
1664668800000,0
1664755200000,1681500
1664841600000,1773462
1664928000000,2388700
1665014400000,2287250
1665100800000,2427833
1665187200000,1870909
1665273600000,1970429
1665360000000,1979154
1665446400000,2598571
1665532800000,2102727
1665619200000,1883818
1665705600000,1704190
1665792000000,1710091
1665878400000,1694360
1665964800000,1552593
1666051200000,1614692
1666137600000,1639692
1666224000000,1667333
1666310400000,1524296
1666396800000,1484964
1666483200000,1553179
1666569600000,1613231
1666656000000,1683286
1666742400000,1665333
1666828800000,1691370
1666915200000,1640138
1667001600000,1604586
1667088000000,1552929
1667174400000,1659393
1667260800000,1628034
1667347200000,1622800
1667433600000,1582323
1667520000000,1494067
1667606400000,1604226
1667692800000,1406933
1667779200000,1326419
1667865600000,1268516
1667952000000,1401833
1668038400000,1382321
1668124800000,1407760
1668211200000,1897968
1668297600000,1448690
1668384000000,1309690
1668470400000,1338700
1668556800000,1464240
