Unix Time,Price
1668556800000,891600
1668560400000,908000
1668564000000,905600
1668567600000,911000
1668571200000,916800
1668574800000,940000
1668578400000,936600
1668582000000,922200
1668585600000,926600
1668589200000,924400
1668592800000,940800
1668596400000,942600
1668600000000,930200
1668603600000,914800
1668607200000,914000
1668610800000,903000
1668614400000,889400
1668618000000,890000
1668621600000,917800
1668625200000,905600
1668628800000,919000
1668632400000,902250
1668636000000,921600
1668639600000,931800
