Unix Time,Price
1663804800000,3025000
1663891200000,2506976
1663977600000,1926286
1664064000000,1794512
1664150400000,2119103
1664236800000,1090692
1664323200000,1025286
1664409600000,1154000
1664496000000,1109690
1664582400000,1116635
1664668800000,1132804
1664755200000,1189276
1664841600000,1381638
1664928000000,1388805
1665014400000,1323162
1665100800000,1194660
1665187200000,1100812
1665273600000,1031451
1665360000000,1020253
1665446400000,1029898
1665532800000,998068
1665619200000,984508
1665705600000,923689
1665792000000,882475
1665878400000,888832
1665964800000,891890
1666051200000,913857
1666137600000,925395
1666224000000,942720
1666310400000,956143
1666396800000,948176
1666483200000,938496
1666569600000,963429
1666656000000,1010059
1666742400000,1044185
1666828800000,1051134
1666915200000,1040983
1667001600000,1031983
1667088000000,1050697
1667174400000,1094815
1667260800000,1116203
1667347200000,1094619
1667433600000,1078974
1667520000000,1051774
1667606400000,976491
1667692800000,939940
1667779200000,931517
1667865600000,978483
1667952000000,984615
1668038400000,950788
1668124800000,917389
1668211200000,903274
1668297600000,894453
1668384000000,888607
1668470400000,908822
1668556800000,916950
