Unix Time,Price
1668556800000,1420000
1668560400000,1365000
1668564000000,1385000
1668567600000,1350000
1668571200000,1360000
1668574800000,1350000
1668578400000,1320000
1668582000000,1380000
1668585600000,1315000
1668589200000,1480000
1668592800000,1410000
1668596400000,1410000
1668600000000,1380000
1668603600000,1370000
1668607200000,1280000
1668610800000,1295000
1668614400000,1333000
1668618000000,1341000
1668621600000,1340000
1668628800000,1340000
1668632400000,1370000
1668636000000,1449000
1668639600000,1449000
