Unix Time,Price
1663804800000,0
1663891200000,0
1663977600000,0
1664064000000,0
1664150400000,0
1664236800000,0
1664323200000,0
1664409600000,0
1664496000000,0
1664582400000,0
1664668800000,0
1664755200000,2700000
1664841600000,2221917
1664928000000,2352636
1665014400000,2516250
1665100800000,2599818
1665187200000,2685167
1665273600000,2068000
1665360000000,1754846
1665446400000,2046950
1665532800000,2254455
1665619200000,1944727
1665705600000,2005286
1665792000000,1827261
1665878400000,1689778
1665964800000,1610615
1666051200000,1695154
1666137600000,1731154
1666224000000,1942160
1666310400000,1751889
1666396800000,1615071
1666483200000,2036222
1666569600000,1697966
1666656000000,1597586
1666742400000,1723500
1666828800000,1720407
1666915200000,1728571
1667001600000,1690714
1667088000000,1678269
1667174400000,1651786
1667260800000,1754000
1667347200000,1707267
1667433600000,1655484
1667520000000,1593033
1667606400000,1467097
1667692800000,1363067
1667779200000,1277290
1667865600000,1512871
1667952000000,1174000
1668038400000,1223862
1668124800000,1307360
1668211200000,1305344
1668297600000,1387552
1668384000000,1616467
1668470400000,1627111
1668556800000,1367385
