Unix Time,Price
1668556800000,1105200
1668560400000,1125600
1668564000000,1120600
1668567600000,1102600
1668571200000,1130600
1668574800000,1132200
1668578400000,1130800
1668582000000,1135400
1668585600000,1135400
1668589200000,1129600
1668592800000,1127600
1668596400000,1104800
1668600000000,1103400
1668603600000,1136200
1668607200000,1135400
1668610800000,1136000
1668614400000,1125400
1668618000000,1147600
1668621600000,1386250
1668625200000,1251800
1668628800000,1312200
1668632400000,1227400
1668636000000,1167200
1668639600000,1210800
