Unix Time,Price
1668556800000,436000
1668560400000,436200
1668564000000,444600
1668567600000,451200
1668571200000,933000
1668574800000,511400
1668578400000,422250
1668582000000,437400
1668585600000,427800
1668589200000,441600
1668592800000,450800
1668596400000,456000
1668600000000,485400
1668603600000,457000
1668607200000,452000
1668610800000,474600
1668614400000,468800
1668618000000,442200
1668621600000,444000
1668625200000,463800
1668628800000,459250
1668632400000,454200
1668636000000,452000
1668639600000,465600
