Unix Time,Price
1664496000000,749318
1664582400000,629330
1664668800000,617808
1664755200000,685663
1664841600000,695737
1664928000000,739023
1665014400000,648870
1665100800000,599778
1665187200000,632800
1665273600000,555674
1665360000000,564966
1665446400000,570810
1665532800000,546280
1665619200000,541850
1665705600000,510543
1665792000000,495796
1665878400000,534313
1665964800000,525723
1666051200000,548509
1666137600000,574288
1666224000000,574945
1666310400000,559685
1666396800000,584509
1666483200000,555026
1666569600000,571363
1666656000000,563396
1666742400000,585973
1666828800000,605731
1666915200000,618391
1667001600000,649056
1667088000000,669210
1667174400000,773266
1667260800000,808061
1667347200000,823178
1667433600000,785875
1667520000000,738624
1667606400000,735688
1667692800000,716363
1667779200000,677304
1667865600000,694360
1667952000000,670658
1668038400000,632713
1668124800000,644800
1668211200000,618278
1668297600000,614000
1668384000000,644829
1668470400000,628795
1668556800000,622393
