Unix Time,Price
1663804800000,0
1663891200000,0
1663977600000,0
1664064000000,0
1664150400000,0
1664236800000,0
1664323200000,241667
1664409600000,227094
1664496000000,206034
1664582400000,219280
1664668800000,242296
1664755200000,264833
1664841600000,256375
1664928000000,265214
1665014400000,244588
1665100800000,224188
1665187200000,212111
1665273600000,214913
1665360000000,215190
1665446400000,208784
1665532800000,194432
1665619200000,171800
1665705600000,173513
1665792000000,171578
1665878400000,175531
1665964800000,182367
1666051200000,184681
1666137600000,182040
1666224000000,178688
1666310400000,180327
1666396800000,172018
1666483200000,172673
1666569600000,173630
1666656000000,183434
1666742400000,182765
1666828800000,183135
1666915200000,176610
1667001600000,156000
1667088000000,137644
1667174400000,136793
1667260800000,134016
1667347200000,133433
1667433600000,124594
1667520000000,115492
1667606400000,99041
1667692800000,100148
1667779200000,103805
1667865600000,107440
1667952000000,96045
1668038400000,92415
1668124800000,93167
1668211200000,79210
1668297600000,81377
1668384000000,78137
1668470400000,71255
1668556800000,71298
