Unix Time,Price
1663804800000,223333
1663891200000,240000
1663977600000,320643
1664064000000,225400
1664150400000,280556
1664236800000,413500
1664323200000,331647
1664409600000,194293
1664496000000,168093
1664582400000,189458
1664668800000,195500
1664755200000,211475
1664841600000,217815
1664928000000,218798
1665014400000,203664
1665100800000,187642
1665187200000,180398
1665273600000,175021
1665360000000,177627
1665446400000,176104
1665532800000,156049
1665619200000,139313
1665705600000,138340
1665792000000,133660
1665878400000,137576
1665964800000,142648
1666051200000,145715
1666137600000,145580
1666224000000,142847
1666310400000,140874
1666396800000,131861
1666483200000,131368
1666569600000,134347
1666656000000,141875
1666742400000,140563
1666828800000,137569
1666915200000,133632
1667001600000,111212
1667088000000,100252
1667174400000,101528
1667260800000,105528
1667347200000,104368
1667433600000,100309
1667520000000,93014
1667606400000,80340
1667692800000,84182
1667779200000,86830
1667865600000,89110
1667952000000,79174
1668038400000,77851
1668124800000,75064
1668211200000,60854
1668297600000,62222
1668384000000,59612
1668470400000,58010
1668556800000,61204
