Unix Time,Price
1668556800000,59800
1668560400000,59917
1668564000000,60000
1668567600000,60333
1668571200000,61900
1668574800000,61083
1668578400000,60750
1668582000000,59583
1668585600000,59300
1668589200000,59417
1668592800000,58833
1668596400000,58917
1668600000000,59600
1668603600000,60167
1668607200000,59833
1668610800000,59300
1668614400000,59800
1668618000000,59000
1668621600000,58800
1668625200000,59200
1668628800000,58500
1668632400000,58700
1668636000000,58583
1668639600000,58667
