Unix Time,Price
1663804800000,23725
1663891200000,26201
1663977600000,28117
1664064000000,31966
1664150400000,32318
1664236800000,65400
1664323200000,79883
1664409600000,80289
1664496000000,72739
1664582400000,88031
1664668800000,100655
1664755200000,118563
1664841600000,129299
1664928000000,132451
1665014400000,128359
1665100800000,118315
1665187200000,100178
1665273600000,90667
1665360000000,93465
1665446400000,94767
1665532800000,86045
1665619200000,73955
1665705600000,74208
1665792000000,65427
1665878400000,68052
1665964800000,71783
1666051200000,74632
1666137600000,71569
1666224000000,71854
1666310400000,73448
1666396800000,62837
1666483200000,58903
1666569600000,57007
1666656000000,55934
1666742400000,55371
1666828800000,53181
1666915200000,52023
1667001600000,46863
1667088000000,45513
1667174400000,45524
1667260800000,45460
1667347200000,46206
1667433600000,46340
1667520000000,46302
1667606400000,45289
1667692800000,48724
1667779200000,48960
1667865600000,48285
1667952000000,44701
1668038400000,43282
1668124800000,42298
1668211200000,40634
1668297600000,42672
1668384000000,48928
1668470400000,53164
1668556800000,59597
