Unix Time,Price
1668556800000,59000
1668560400000,58250
1668564000000,59250
1668567600000,60000
1668571200000,60500
1668574800000,59000
1668578400000,58000
1668582000000,55500
1668585600000,56000
1668589200000,57000
1668592800000,56750
1668596400000,57500
1668600000000,56250
1668603600000,57000
1668607200000,56750
1668610800000,55500
1668614400000,56000
1668618000000,55000
1668621600000,54500
1668628800000,53000
1668632400000,53000
1668636000000,53750
1668639600000,54000
