Unix Time,Price
1668556800000,2300000
1668560400000,2234500
1668564000000,2388000
1668567600000,2350000
1668571200000,2325000
1668574800000,2350000
1668578400000,2175000
1668582000000,2344000
1668585600000,2300000
1668589200000,2300000
1668592800000,2300000
1668596400000,2300000
1668600000000,2300000
1668603600000,2249500
1668607200000,2135000
1668614400000,2150000
1668618000000,2300000
1668621600000,2100000
1668625200000,2199000
1668628800000,2099000
1668636000000,2030000
1668639600000,2030000
