Unix Time,Price
1663804800000,0
1663891200000,0
1663977600000,0
1664064000000,0
1664150400000,0
1664236800000,0
1664323200000,0
1664409600000,0
1664496000000,0
1664582400000,0
1664668800000,0
1664755200000,3066333
1664841600000,3126545
1664928000000,2786091
1665014400000,2866000
1665100800000,2796000
1665187200000,2829750
1665273600000,2635077
1665360000000,2674692
1665446400000,2535800
1665532800000,3129238
1665619200000,2839864
1665705600000,2583619
1665792000000,2887727
1665878400000,3553316
1665964800000,2823308
1666051200000,3036692
1666137600000,3259720
1666224000000,3273080
1666310400000,3014111
1666396800000,2814964
1666483200000,2782103
1666569600000,2782414
1666656000000,3091034
1666742400000,3066115
1666828800000,3118538
1666915200000,2993833
1667001600000,3021483
1667088000000,2791296
1667174400000,2772286
1667260800000,2791241
1667347200000,2806097
1667433600000,2891581
1667520000000,2593433
1667606400000,2406935
1667692800000,2286567
1667779200000,2438625
1667865600000,2351966
1667952000000,2328600
1668038400000,2264241
1668124800000,2192778
1668211200000,2151875
1668297600000,2592310
1668384000000,2355133
1668470400000,2264806
1668556800000,2238593
