Unix Time,Price
1663804800000,2983167
1663891200000,3055146
1663977600000,2934476
1664064000000,2887634
1664150400000,2577000
1664236800000,1683205
1664323200000,1726548
1664409600000,1815975
1664496000000,1812721
1664582400000,1874154
1664668800000,1950273
1664755200000,2084123
1664841600000,2257259
1664928000000,2276092
1665014400000,2339354
1665100800000,2158657
1665187200000,1989225
1665273600000,1866760
1665360000000,1961000
1665446400000,1947008
1665532800000,1932780
1665619200000,1907655
1665705600000,1822092
1665792000000,1792175
1665878400000,1808017
1665964800000,1885706
1666051200000,1958641
1666137600000,1989244
1666224000000,1981966
1666310400000,1973748
1666396800000,1916563
1666483200000,1921695
1666569600000,1960739
1666656000000,2049882
1666742400000,2092445
1666828800000,2123619
1666915200000,2147763
1667001600000,2103269
1667088000000,2093364
1667174400000,2023244
1667260800000,2103017
1667347200000,2093424
1667433600000,2033222
1667520000000,2007724
1667606400000,1857776
1667692800000,1809914
1667779200000,1775709
1667865600000,1842948
1667952000000,1833729
1668038400000,1787923
1668124800000,1726879
1668211200000,1714364
1668297600000,1741534
1668384000000,1707471
1668470400000,1759613
1668556800000,1752271
