Unix Time,Price
1663804800000,0
1663891200000,0
1663977600000,0
1664064000000,0
1664150400000,0
1664236800000,6055000
1664323200000,6079452
1664409600000,6734182
1664496000000,6445717
1664582400000,6284808
1664668800000,5941175
1664755200000,6105898
1664841600000,6130797
1664928000000,6043410
1665014400000,5796420
1665100800000,5334520
1665187200000,5111901
1665273600000,4931667
1665360000000,4784350
1665446400000,4759110
1665532800000,4737546
1665619200000,4700824
1665705600000,4449025
1665792000000,4081471
1665878400000,4021672
1665964800000,4024950
1666051200000,4062311
1666137600000,4154840
1666224000000,4203655
1666310400000,4170110
1666396800000,4281504
1666483200000,4258496
1666569600000,4223261
1666656000000,4371686
1666742400000,4405529
1666828800000,4367857
1666915200000,4358487
1667001600000,4359840
1667088000000,4313045
1667174400000,4301653
1667260800000,4293136
1667347200000,4254407
1667433600000,4218299
1667520000000,4178112
1667606400000,4082043
1667692800000,3883624
1667779200000,3909653
1667865600000,3981667
1667952000000,3970678
1668038400000,3932847
1668124800000,3784481
1668211200000,3659256
1668297600000,3624686
1668384000000,3507763
1668470400000,3690303
