Unix Time,Price
1668556800000,460000
1668560400000,349000
1668564000000,377500
1668567600000,365000
1668571200000,380000
1668574800000,352000
1668578400000,325000
1668582000000,325000
1668585600000,324000
1668589200000,320000
1668592800000,330000
1668596400000,330000
1668600000000,312000
1668603600000,312000
1668607200000,309000
1668610800000,320000
1668614400000,320000
1668618000000,319000
1668621600000,304000
1668628800000,310000
1668632400000,308000
1668636000000,315000
1668639600000,305000
