Unix Time,Price
1663804800000,1140167
1663891200000,1021286
1663977600000,963439
1664064000000,882146
1664150400000,469897
1664236800000,381758
1664323200000,420333
1664409600000,431951
1664496000000,401909
1664582400000,441706
1664668800000,476036
1664755200000,517138
1664841600000,535172
1664928000000,574118
1665014400000,538340
1665100800000,520140
1665187200000,473515
1665273600000,460772
1665360000000,475763
1665446400000,483178
1665532800000,473271
1665619200000,463792
1665705600000,441261
1665792000000,432042
1665878400000,434546
1665964800000,441692
1666051200000,473212
1666137600000,489924
1666224000000,496475
1666310400000,492731
1666396800000,476874
1666483200000,479008
1666569600000,476958
1666656000000,494790
1666742400000,515731
1666828800000,513462
1666915200000,522168
1667001600000,495017
1667088000000,490081
1667174400000,489739
1667260800000,495983
1667347200000,501407
1667433600000,499496
1667520000000,494000
1667606400000,431957
1667692800000,402641
1667779200000,408653
1667865600000,407690
1667952000000,394667
1668038400000,393222
1668124800000,365806
1668211200000,336737
1668297600000,336188
1668384000000,317695
1668470400000,317331
1668556800000,331983
