Unix Time,Price
1664323200000,729500
1664409600000,629259
1664496000000,527000
1664582400000,531250
1664668800000,527840
1664755200000,563000
1664841600000,551583
1664928000000,572273
1665014400000,564250
1665100800000,556417
1665187200000,538583
1665273600000,551538
1665360000000,571000
1665446400000,576571
1665532800000,576409
1665619200000,587182
1665705600000,536667
1665792000000,586917
1665878400000,610720
1665964800000,643429
1666051200000,630111
1666137600000,654407
1666224000000,676880
1666310400000,684793
1666396800000,698036
1666483200000,732346
1666569600000,852793
1666656000000,779103
1666742400000,733133
1666828800000,704607
1666915200000,726581
1667001600000,765733
1667088000000,704517
1667174400000,703067
1667260800000,705969
1667347200000,722758
1667433600000,734813
1667520000000,701194
1667606400000,682576
1667692800000,650125
1667779200000,580636
1667865600000,552563
1667952000000,516459
1668038400000,402944
1668124800000,436750
1668211200000,413657
1668297600000,429839
1668384000000,380774
1668470400000,425406
1668556800000,428259
