Unix Time,Price
1663804800000,0
1663891200000,618000
1663977600000,618000
1664064000000,600000
1664150400000,479000
1664236800000,458000
1664323200000,458000
1664409600000,458000
1664496000000,458000
1664582400000,458000
1664668800000,458000
1664755200000,425375
1664841600000,300538
1664928000000,358636
1665014400000,259167
1665100800000,228333
1665187200000,216818
1665273600000,221500
1665360000000,228077
1665446400000,203143
1665532800000,204211
1665619200000,206864
1665705600000,196571
1665792000000,186292
1665878400000,191962
1665964800000,197000
1666051200000,216654
1666137600000,233654
1666224000000,291200
1666310400000,251111
1666396800000,217714
1666483200000,205000
1666569600000,188724
1666656000000,196828
1666742400000,205704
1666828800000,192667
1666915200000,206966
1667001600000,192966
1667088000000,214233
1667174400000,189607
1667260800000,191400
1667347200000,186323
1667433600000,187677
1667520000000,176967
1667606400000,156258
1667692800000,143567
1667779200000,178875
1667865600000,174667
1667952000000,168933
1668038400000,154000
1668124800000,173280
1668211200000,135000
1668297600000,130552
1668384000000,171433
1668470400000,128900
1668556800000,126885
