Unix Time,Price
1668556800000,129200
1668560400000,131200
1668564000000,129200
1668567600000,130400
1668571200000,130400
1668574800000,133800
1668578400000,132200
1668582000000,125600
1668585600000,129200
1668589200000,125000
1668592800000,133800
1668596400000,131000
1668600000000,131800
1668603600000,130400
1668607200000,128000
1668610800000,128000
1668614400000,132200
1668618000000,130800
1668621600000,123800
1668625200000,123200
1668628800000,127200
1668632400000,132800
1668636000000,126600
1668639600000,128800
