Unix Time,Price
1663804800000,246500
1663891200000,306683
1663977600000,206143
1664064000000,140529
1664150400000,107000
1664236800000,137038
1664323200000,150524
1664409600000,169244
1664496000000,161186
1664582400000,160510
1664668800000,193345
1664755200000,192362
1664841600000,202596
1664928000000,205263
1665014400000,197690
1665100800000,195150
1665187200000,179690
1665273600000,191030
1665360000000,189133
1665446400000,188949
1665532800000,186950
1665619200000,170723
1665705600000,158353
1665792000000,147017
1665878400000,151706
1665964800000,159613
1666051200000,170831
1666137600000,175185
1666224000000,176771
1666310400000,171429
1666396800000,161790
1666483200000,165336
1666569600000,163193
1666656000000,175084
1666742400000,178143
1666828800000,173109
1666915200000,168134
1667001600000,158605
1667088000000,152441
1667174400000,155144
1667260800000,159551
1667347200000,184314
1667433600000,175890
1667520000000,169443
1667606400000,145157
1667692800000,141475
1667779200000,148855
1667865600000,156419
1667952000000,151314
1668038400000,140752
1668124800000,135720
1668211200000,117248
1668297600000,124737
1668384000000,120347
1668470400000,124932
1668556800000,129345
