Unix Time,Price
1668470400000,3890000
1668474000000,3890000
1668477600000,3880000
1668481200000,3880000
1668484800000,3880000
1668488400000,3880000
1668492000000,3880000
1668495600000,3880000
1668499200000,3880000
1668502800000,3880000
1668506400000,3850000
1668510000000,3880000
1668513600000,3880000
1668517200000,3760000
1668520800000,3750000
1668524400000,3690000
1668528000000,3600000
1668531600000,3580000
1668535200000,3600000
1668538800000,3890000
1668542400000,3790000
1668546000000,3890000
1668549600000,3795000
1668553200000,3790000
