Unix Time,Price
1668470400000,2929800
1668474000000,2924000
1668477600000,2922600
1668481200000,2951600
1668484800000,2933000
1668488400000,2953000
1668492000000,2966000
1668495600000,2966800
1668499200000,2912000
1668502800000,2852000
1668506400000,2878000
1668510000000,2871000
1668513600000,2965400
1668517200000,2950000
1668520800000,2917400
1668524400000,2938250
1668528000000,2933750
1668531600000,2832250
1668535200000,2868600
1668538800000,2825000
1668542400000,2903600
1668546000000,2933400
1668549600000,2967500
1668553200000,2936400
